Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	sound.id	marker	old.selec
104.360064091752	105.360064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	104.360064091752	46	Spectrogram 1	1	250	2010.46589176829	f0:300_comp:6_n	end_marker	46
106.160064091752	107.160064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	106.160064091752	47	Spectrogram 1	1	250	2010.46589176829	f0:300_comp:6_p	end_marker	47
107.960064091752	108.960064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	107.960064091752	48	Spectrogram 1	1	250	2367.60194359756	f0:300_comp:7_n	end_marker	48
109.760064091752	110.760064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	109.760064091752	49	Spectrogram 1	1	250	2367.60194359756	f0:300_comp:7_p	end_marker	49
111.560064091752	112.560064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	111.560064091752	50	Spectrogram 1	1	250	2635.45398246951	f0:300_comp:8_n	end_marker	50
113.360064091752	114.360064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	113.360064091752	51	Spectrogram 1	1	250	2635.45398246951	f0:300_comp:8_p	end_marker	51
115.160064091752	116.160064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	115.160064091752	52	Spectrogram 1	1	250	2992.59003429878	f0:300_comp:9_n	end_marker	52
116.960064091752	117.960064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	116.960064091752	53	Spectrogram 1	1	250	2992.59003429878	f0:300_comp:9_p	end_marker	53
118.760064091752	119.760064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	118.760064091752	54	Spectrogram 1	1	250	3260.44207317073	f0:300_comp:10_n	end_marker	54
120.560064091752	121.560064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	120.560064091752	55	Spectrogram 1	1	250	3260.44207317073	f0:300_comp:10_p	end_marker	55
122.360064091752	123.360064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	122.360064091752	56	Spectrogram 1	1	250	3617.578125	f0:300_comp:11_n	end_marker	56
124.160064091752	125.160064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	124.160064091752	57	Spectrogram 1	1	250	3617.578125	f0:300_comp:11_p	end_marker	57
125.960064091752	126.960064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	125.960064091752	58	Spectrogram 1	1	250	3885.43016387195	f0:300_comp:12_n	end_marker	58
127.760064091752	128.760064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	127.760064091752	59	Spectrogram 1	1	250	3885.43016387195	f0:300_comp:12_p	end_marker	59
129.560064091752	130.560064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	129.560064091752	60	Spectrogram 1	1	250	4153.2822027439	f0:300_comp:13_n	end_marker	60
131.360064091752	132.360064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	131.360064091752	61	Spectrogram 1	1	250	4153.2822027439	f0:300_comp:13_p	end_marker	61
133.160064091752	134.160064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	133.160064091752	62	Spectrogram 1	1	250	4510.41825457317	f0:300_comp:14_n	end_marker	62
134.960064091752	135.960064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	134.960064091752	63	Spectrogram 1	1	250	4510.41825457317	f0:300_comp:14_p	end_marker	63
136.760064091752	137.760064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	136.760064091752	64	Spectrogram 1	1	250	4778.27029344512	f0:300_comp:15_n	end_marker	64
138.560064091752	139.560064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	138.560064091752	65	Spectrogram 1	1	250	4778.27029344512	f0:300_comp:15_p	end_marker	65
140.360064091752	141.360064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	140.360064091752	66	Spectrogram 1	1	250	5135.40634527439	f0:300_comp:16_n	end_marker	66
142.160064091752	143.160064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	142.160064091752	67	Spectrogram 1	1	250	5135.40634527439	f0:300_comp:16_p	end_marker	67
143.960064091752	144.960064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	143.960064091752	68	Spectrogram 1	1	250	5403.25838414634	f0:300_comp:17_n	end_marker	68
145.760064091752	146.760064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	145.760064091752	69	Spectrogram 1	1	250	5403.25838414634	f0:300_comp:17_p	end_marker	69
147.560064091752	148.560064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	147.560064091752	70	Spectrogram 1	1	250	5760.39443597561	f0:300_comp:18_n	end_marker	70
149.360064091752	150.360064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	149.360064091752	71	Spectrogram 1	1	250	5760.39443597561	f0:300_comp:18_p	end_marker	71
151.160064091752	152.160064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	151.160064091752	72	Spectrogram 1	1	250	6028.24647484756	f0:300_comp:19_n	end_marker	72
152.960064091752	153.960064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	152.960064091752	73	Spectrogram 1	1	250	6028.24647484756	f0:300_comp:19_p	end_marker	73
154.760064091752	155.760064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	154.760064091752	74	Spectrogram 1	1	250	6385.38252667683	f0:300_comp:20_n	end_marker	74
156.560064091752	157.560064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	156.560064091752	75	Spectrogram 1	1	250	6385.38252667683	f0:300_comp:20_p	end_marker	75
158.360064091752	159.360064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	158.360064091752	76	Spectrogram 1	1	250	6653.23456554878	f0:300_comp:21_n	end_marker	76
160.160064091752	161.160064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	160.160064091752	77	Spectrogram 1	1	250	6653.23456554878	f0:300_comp:21_p	end_marker	77
161.960064091752	162.960064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	161.960064091752	78	Spectrogram 1	1	250	7010.37061737805	f0:300_comp:22_n	end_marker	78
163.760064091752	164.760064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	163.760064091752	79	Spectrogram 1	1	250	7010.37061737805	f0:300_comp:22_p	end_marker	79
165.560064091752	166.560064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	165.560064091752	80	Spectrogram 1	1	250	7278.22265625	f0:300_comp:23_n	end_marker	80
167.360064091752	168.360064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	167.360064091752	81	Spectrogram 1	1	250	7278.22265625	f0:300_comp:23_p	end_marker	81
169.160064091752	170.160064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	169.160064091752	82	Spectrogram 1	1	250	7635.35870807927	f0:300_comp:24_n	end_marker	82
170.960064091752	171.960064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	170.960064091752	83	Spectrogram 1	1	250	7635.35870807927	f0:300_comp:24_p	end_marker	83
172.760064091752	173.760064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	172.760064091752	84	Spectrogram 1	1	250	7903.21074695122	f0:300_comp:25_n	end_marker	84
174.560064091752	175.560064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	174.560064091752	85	Spectrogram 1	1	250	7903.21074695122	f0:300_comp:25_p	end_marker	85
176.360064091752	177.360064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	176.360064091752	86	Spectrogram 1	1	350	2189.03391768293	f0:400_comp:5_n	end_marker	86
178.160064091752	179.160064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	178.160064091752	87	Spectrogram 1	1	350	2189.03391768293	f0:400_comp:5_p	end_marker	87
179.960064091752	180.960064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	179.960064091752	88	Spectrogram 1	1	350	2635.45398246951	f0:400_comp:6_n	end_marker	88
181.760064091752	182.760064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	181.760064091752	89	Spectrogram 1	1	350	2635.45398246951	f0:400_comp:6_p	end_marker	89
183.560064091752	184.560064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	183.560064091752	90	Spectrogram 1	1	350	3081.8740472561	f0:400_comp:7_n	end_marker	90
185.360064091752	186.360064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	185.360064091752	91	Spectrogram 1	1	350	3081.8740472561	f0:400_comp:7_p	end_marker	91
187.160064091752	188.160064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	187.160064091752	92	Spectrogram 1	1	350	3439.01009908537	f0:400_comp:8_n	end_marker	92
188.960064091752	189.960064091752	4CH002I_1meter_21Oct.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degrad_playback_oct21/4CH002I_1meter_21Oct.wav	188.960064091752	93	Spectrogram 1	1	350	3439.01009908537	f0:400_comp:8_p	end_marker	93
