Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	sound.id	template	old.selec
408.298252311177	409.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	408.298252311177	196	Spectrogram 1	1	550	11385.2872522866	f0:600_comp:18_n	end_marker	196
410.098252311177	411.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	410.098252311177	197	Spectrogram 1	1	550	11385.2872522866	f0:600_comp:18_p	end_marker	197
411.898252311177	412.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	411.898252311177	198	Spectrogram 1	1	550	12010.2753429878	f0:600_comp:19_n	end_marker	198
413.698252311177	414.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	413.698252311177	199	Spectrogram 1	1	550	12010.2753429878	f0:600_comp:19_p	end_marker	199
415.498252311177	416.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	415.498252311177	200	Spectrogram 1	1	550	12635.263433689	f0:600_comp:20_n	end_marker	200
417.298252311177	418.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	417.298252311177	201	Spectrogram 1	1	550	12635.263433689	f0:600_comp:20_p	end_marker	201
419.098252311177	420.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	419.098252311177	202	Spectrogram 1	1	550	13260.2515243902	f0:600_comp:21_n	end_marker	202
420.898252311177	421.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	420.898252311177	203	Spectrogram 1	1	550	13260.2515243902	f0:600_comp:21_p	end_marker	203
422.698252311177	423.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	422.698252311177	204	Spectrogram 1	1	550	13885.2396150915	f0:600_comp:22_n	end_marker	204
424.498252311177	425.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	424.498252311177	205	Spectrogram 1	1	550	13885.2396150915	f0:600_comp:22_p	end_marker	205
426.298252311177	427.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	426.298252311177	206	Spectrogram 1	1	550	14420.9436928354	f0:600_comp:23_n	end_marker	206
428.098252311177	429.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	428.098252311177	207	Spectrogram 1	1	550	14420.9436928354	f0:600_comp:23_p	end_marker	207
429.898252311177	430.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	429.898252311177	208	Spectrogram 1	1	550	15045.9317835366	f0:600_comp:24_n	end_marker	208
431.698252311177	432.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	431.698252311177	209	Spectrogram 1	1	550	15045.9317835366	f0:600_comp:24_p	end_marker	209
433.498252311177	434.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	433.498252311177	210	Spectrogram 1	1	550	15670.9198742378	f0:600_comp:25_n	end_marker	210
435.298252311177	436.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	435.298252311177	211	Spectrogram 1	1	550	15670.9198742378	f0:600_comp:25_p	end_marker	211
437.098252311177	438.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	437.098252311177	212	Spectrogram 1	1	650	3796.14615091463	f0:700_comp:5_n	end_marker	212
438.898252311177	439.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	438.898252311177	213	Spectrogram 1	1	650	3796.14615091463	f0:700_comp:5_p	end_marker	213
440.698252311177	441.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	440.698252311177	214	Spectrogram 1	1	650	4510.41825457317	f0:700_comp:6_n	end_marker	214
442.498252311177	443.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	442.498252311177	215	Spectrogram 1	1	650	4510.41825457317	f0:700_comp:6_p	end_marker	215
444.298252311177	445.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	444.298252311177	216	Spectrogram 1	1	650	5224.69035823171	f0:700_comp:7_n	end_marker	216
446.098252311177	447.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	446.098252311177	217	Spectrogram 1	1	650	5224.69035823171	f0:700_comp:7_p	end_marker	217
447.898252311177	448.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	447.898252311177	218	Spectrogram 1	1	650	5938.96246189024	f0:700_comp:8_n	end_marker	218
449.698252311177	450.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	449.698252311177	219	Spectrogram 1	1	650	5938.96246189024	f0:700_comp:8_p	end_marker	219
451.498252311177	452.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	451.498252311177	220	Spectrogram 1	1	650	6653.23456554878	f0:700_comp:9_n	end_marker	220
453.298252311177	454.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	453.298252311177	221	Spectrogram 1	1	650	6653.23456554878	f0:700_comp:9_p	end_marker	221
455.098252311177	456.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	455.098252311177	222	Spectrogram 1	1	650	7456.79068216463	f0:700_comp:10_n	end_marker	222
456.898252311177	457.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	456.898252311177	223	Spectrogram 1	1	650	7456.79068216463	f0:700_comp:10_p	end_marker	223
458.698252311177	459.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	458.698252311177	224	Spectrogram 1	1	650	8171.06278582317	f0:700_comp:11_n	end_marker	224
460.498252311177	461.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	460.498252311177	225	Spectrogram 1	1	650	8171.06278582317	f0:700_comp:11_p	end_marker	225
462.298252311177	463.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	462.298252311177	226	Spectrogram 1	1	650	8885.33488948171	f0:700_comp:12_n	end_marker	226
464.098252311177	465.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	464.098252311177	227	Spectrogram 1	1	650	8885.33488948171	f0:700_comp:12_p	end_marker	227
465.898252311177	466.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	465.898252311177	228	Spectrogram 1	1	650	9599.60699314024	f0:700_comp:13_n	end_marker	228
467.698252311177	468.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	467.698252311177	229	Spectrogram 1	1	650	9599.60699314024	f0:700_comp:13_p	end_marker	229
469.498252311177	470.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	469.498252311177	230	Spectrogram 1	1	650	10313.8790967988	f0:700_comp:14_n	end_marker	230
471.298252311177	472.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	471.298252311177	231	Spectrogram 1	1	650	10313.8790967988	f0:700_comp:14_p	end_marker	231
473.098252311177	474.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	473.098252311177	232	Spectrogram 1	1	650	11028.1512004573	f0:700_comp:15_n	end_marker	232
474.898252311177	475.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	474.898252311177	233	Spectrogram 1	1	650	11028.1512004573	f0:700_comp:15_p	end_marker	233
476.698252311177	477.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	476.698252311177	234	Spectrogram 1	1	650	11742.4233041159	f0:700_comp:16_n	end_marker	234
478.498252311177	479.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	478.498252311177	235	Spectrogram 1	1	650	11742.4233041159	f0:700_comp:16_p	end_marker	235
480.298252311177	481.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	480.298252311177	236	Spectrogram 1	1	650	12456.6954077744	f0:700_comp:17_n	end_marker	236
482.098252311177	483.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	482.098252311177	237	Spectrogram 1	1	650	12456.6954077744	f0:700_comp:17_p	end_marker	237
483.898252311177	484.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	483.898252311177	238	Spectrogram 1	1	650	13260.2515243902	f0:700_comp:18_n	end_marker	238
485.698252311177	486.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	485.698252311177	239	Spectrogram 1	1	650	13260.2515243902	f0:700_comp:18_p	end_marker	239
487.498252311177	488.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	487.498252311177	240	Spectrogram 1	1	650	13974.5236280488	f0:700_comp:19_n	end_marker	240
489.298252311177	490.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	489.298252311177	241	Spectrogram 1	1	650	13974.5236280488	f0:700_comp:19_p	end_marker	241
491.098252311177	492.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	491.098252311177	242	Spectrogram 1	1	650	14688.7957317073	f0:700_comp:20_n	end_marker	242
492.898252311177	493.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	492.898252311177	243	Spectrogram 1	1	650	14688.7957317073	f0:700_comp:20_p	end_marker	243
494.698252311177	495.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	494.698252311177	244	Spectrogram 1	1	650	15403.0678353659	f0:700_comp:21_n	end_marker	244
496.498252311177	497.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	496.498252311177	245	Spectrogram 1	1	650	15403.0678353659	f0:700_comp:21_p	end_marker	245
498.298252311177	499.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	498.298252311177	246	Spectrogram 1	1	650	16117.3399390244	f0:700_comp:22_n	end_marker	246
500.098252311177	501.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	500.098252311177	247	Spectrogram 1	1	650	16117.3399390244	f0:700_comp:22_p	end_marker	247
501.898252311177	502.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	501.898252311177	248	Spectrogram 1	1	650	16831.6120426829	f0:700_comp:23_n	end_marker	248
503.698252311177	504.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	503.698252311177	249	Spectrogram 1	1	650	16831.6120426829	f0:700_comp:23_p	end_marker	249
505.498252311177	506.498252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	505.498252311177	250	Spectrogram 1	1	650	17545.8841463415	f0:700_comp:24_n	end_marker	250
507.298252311177	508.298252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	507.298252311177	251	Spectrogram 1	1	650	17545.8841463415	f0:700_comp:24_p	end_marker	251
509.098252311177	510.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	509.098252311177	252	Spectrogram 1	1	650	18260.15625	f0:700_comp:25_n	end_marker	252
510.898252311177	511.898252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	510.898252311177	253	Spectrogram 1	1	650	18260.15625	f0:700_comp:25_p	end_marker	253
512.698252311177	513.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	512.698252311177	254	Spectrogram 1	1	750	4331.85022865854	f0:800_comp:5_n	end_marker	254
514.498252311178	515.498252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	514.498252311178	255	Spectrogram 1	1	750	4331.85022865854	f0:800_comp:5_p	end_marker	255
516.298252311178	517.298252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	516.298252311178	256	Spectrogram 1	1	750	5135.40634527439	f0:800_comp:6_n	end_marker	256
518.098252311177	519.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	518.098252311177	257	Spectrogram 1	1	750	5135.40634527439	f0:800_comp:6_p	end_marker	257
519.898252311178	520.898252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	519.898252311178	258	Spectrogram 1	1	750	5938.96246189024	f0:800_comp:7_n	end_marker	258
521.698252311177	522.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	521.698252311177	259	Spectrogram 1	1	750	5938.96246189024	f0:800_comp:7_p	end_marker	259
523.498252311178	524.498252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	523.498252311178	260	Spectrogram 1	1	750	6831.80259146341	f0:800_comp:8_n	end_marker	260
525.298252311178	526.298252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	525.298252311178	261	Spectrogram 1	1	750	6831.80259146341	f0:800_comp:8_p	end_marker	261
527.098252311177	528.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	527.098252311177	262	Spectrogram 1	1	750	7724.64272103658	f0:800_comp:9_n	end_marker	262
528.898252311178	529.898252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	528.898252311178	263	Spectrogram 1	1	750	7724.64272103658	f0:800_comp:9_p	end_marker	263
530.698252311177	531.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	530.698252311177	264	Spectrogram 1	1	750	8438.91482469512	f0:800_comp:10_n	end_marker	264
532.498252311178	533.498252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	532.498252311178	265	Spectrogram 1	1	750	8438.91482469512	f0:800_comp:10_p	end_marker	265
534.298252311178	535.298252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	534.298252311178	266	Spectrogram 1	1	750	9331.75495426829	f0:800_comp:11_n	end_marker	266
536.098252311177	537.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	536.098252311177	267	Spectrogram 1	1	750	9331.75495426829	f0:800_comp:11_p	end_marker	267
537.898252311178	538.898252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	537.898252311178	268	Spectrogram 1	1	750	10135.3110708841	f0:800_comp:12_n	end_marker	268
539.698252311177	540.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	539.698252311177	269	Spectrogram 1	1	750	10135.3110708841	f0:800_comp:12_p	end_marker	269
541.498252311178	542.498252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	541.498252311178	270	Spectrogram 1	1	750	10938.8671875	f0:800_comp:13_n	end_marker	270
543.298252311178	544.298252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	543.298252311178	271	Spectrogram 1	1	750	10938.8671875	f0:800_comp:13_p	end_marker	271
545.098252311177	546.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	545.098252311177	272	Spectrogram 1	1	750	11742.4233041159	f0:800_comp:14_n	end_marker	272
546.898252311178	547.898252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	546.898252311178	273	Spectrogram 1	1	750	11742.4233041159	f0:800_comp:14_p	end_marker	273
548.698252311177	549.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	548.698252311177	274	Spectrogram 1	1	750	12635.263433689	f0:800_comp:15_n	end_marker	274
550.498252311178	551.498252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	550.498252311178	275	Spectrogram 1	1	750	12635.263433689	f0:800_comp:15_p	end_marker	275
552.298252311178	553.298252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	552.298252311178	276	Spectrogram 1	1	750	13528.1035632622	f0:800_comp:16_n	end_marker	276
554.098252311177	555.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	554.098252311177	277	Spectrogram 1	1	750	13528.1035632622	f0:800_comp:16_p	end_marker	277
555.898252311178	556.898252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	555.898252311178	278	Spectrogram 1	1	750	14242.3756669207	f0:800_comp:17_n	end_marker	278
557.698252311177	558.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	557.698252311177	279	Spectrogram 1	1	750	14242.3756669207	f0:800_comp:17_p	end_marker	279
559.498252311178	560.498252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	559.498252311178	280	Spectrogram 1	1	750	15135.2157964939	f0:800_comp:18_n	end_marker	280
561.298252311178	562.298252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	561.298252311178	281	Spectrogram 1	1	750	15135.2157964939	f0:800_comp:18_p	end_marker	281
563.098252311177	564.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	563.098252311177	282	Spectrogram 1	1	750	15938.7719131098	f0:800_comp:19_n	end_marker	282
564.898252311178	565.898252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	564.898252311178	283	Spectrogram 1	1	750	15938.7719131098	f0:800_comp:19_p	end_marker	283
566.698252311177	567.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	566.698252311177	284	Spectrogram 1	1	750	16742.3280297256	f0:800_comp:20_n	end_marker	284
568.498252311178	569.498252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	568.498252311178	285	Spectrogram 1	1	750	16742.3280297256	f0:800_comp:20_p	end_marker	285
570.298252311178	571.298252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	570.298252311178	286	Spectrogram 1	1	750	17545.8841463415	f0:800_comp:21_n	end_marker	286
572.098252311177	573.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	572.098252311177	287	Spectrogram 1	1	750	17545.8841463415	f0:800_comp:21_p	end_marker	287
573.898252311178	574.898252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	573.898252311178	288	Spectrogram 1	1	750	18438.7242759146	f0:800_comp:22_n	end_marker	288
575.698252311177	576.698252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	575.698252311177	289	Spectrogram 1	1	750	18438.7242759146	f0:800_comp:22_p	end_marker	289
577.498252311178	578.498252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	577.498252311178	290	Spectrogram 1	1	750	19331.5644054878	f0:800_comp:23_n	end_marker	290
579.298252311178	580.298252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	579.298252311178	291	Spectrogram 1	1	750	19331.5644054878	f0:800_comp:23_p	end_marker	291
581.098252311177	582.098252311177	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	581.098252311177	292	Spectrogram 1	1	750	20045.8365091463	f0:800_comp:24_n	end_marker	292
582.898252311178	583.898252311178	4CH001I_inside_23July2023.wav	/home/m/Dropbox/Projects/acoustic_fine_features_zebra_finch/data/raw/degradation_experiment/4CH001I_inside_23July2023.wav	582.898252311178	293	Spectrogram 1	1	750	20045.8365091463	f0:800_comp:24_p	end_marker	293
